question_id,standard_stars,standard_level,standard_level_name,calibrated_stars,calibrated_level,calibrated_level_name,original_teacher_level,label_changed,review_status,review_confidence,acceptable_levels,review_reason,teacher_reason,stem_summary,stem_pic_url,analysis_pic_url
2934099533219045376,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：工业流程含方程式/操作/尾气处理/洗涤剂选择，跨模块综合 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,工业流程含方程式/操作/尾气处理/洗涤剂选择，跨模块综合,兴趣小组分析了用硫铁矿烧渣（主要成分Fe2O3、Fe3O4、FeO等）制备铁红（Fe2O3） 的流程图并进行了铁红性质实验。铁红制备的流程图分析（注：NH4HCO3不稳定，易分解） （1）写出焙烧中CO与Fe2O3反应的化学方程式 ________ 。 （2）实验室完成操作1，用到的玻璃仪器有烧杯、玻璃棒和 ________ （填仪器名称） （3）你认为对气体C最佳的处理方法是 ________ A．冷却后排入空气 B．燃烧后排放 C…,https://k12static.xdf.cn/k12/image/externalized/be080dca-1da0-47ee-a09f-a401e1d6382e.png,https://k12static.xdf.cn/k12/image/externalized/86478b6f-305c-4cc0-8f58-1c2ef70b960f.png
2975170857812697088,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,拔高题 / 压轴题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：含异常现象分析/多因素实验设计/白色沉淀成分探究 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,含异常现象分析/多因素实验设计/白色沉淀成分探究,某小组在进行镁和稀盐酸反应的实验时，产生气泡先快后慢，静置后试管底部出现白色沉淀，进行以下探究。(1)产生气泡先快后慢的原因是 (2)【初探】出现白色沉淀是否偶然实验1：向4份等体积、等浓度的稀盐酸中加长度不同、宽度相同的打磨过的镁带试管ABCD镁带长度1cm2cm3cm4cm实验现象快速反应产生大量气泡，试管发热，最终镁带溶解快速反应产生大量气泡，试管发热，镁带溶解，出现少量白色浑浊快速反应产生大量气泡，试管发热，镁带溶解，出现白色…,https://k12static.xdf.cn/k12/image/externalized/0c007a19-23df-45b2-aa1a-776a743369d4.png,https://k12static.xdf.cn/k12/image/externalized/46ec1711-3093-4853-bac5-19eae360d2e2.png
2942365409530904576,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：天然碱a:b:c测定实验，含多步装置分析/数据修正/操作影响判断，跨模块综合 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,天然碱a:b:c测定实验，含多步装置分析/数据修正/操作影响判断，跨模块综合,我国青海湖地区得到的天然碱并不是碳酸钠的晶体，组成可表示为aNa2CO3•bNaHCO3•cH2O（a、b、c为最简整数比）。某化学课外活动小组对天然碱的成分进行探究： 【查阅资料】 1.碳酸钠比较稳定，加热时不分解； 2.2NaHCO3$\frac{\underline{\;\triangle \;}}{\;}$Na2CO3+CO2↑+H2O 3.B处为两个单向阀：推注射器时A1关闭，A2处打开；拉注射器时，A1打开进空气，A2关闭…,https://k12static.xdf.cn/k12/image/externalized/8402edfb-ea0b-454e-8518-1f1607b5b785.png,https://k12static.xdf.cn/k12/image/externalized/317071b8-669b-4ceb-9b37-ae78018eaa2e.png
2933896346256650240,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：工业流程含陌生方程式书写/多步反应机理/操作分析，跨模块知识点融合,工业流程含陌生方程式书写/多步反应机理/操作分析，跨模块知识点融合,工业以软锰矿（主要成分是MnO2，含有SiO2、Fe2O3等少量杂质）为主要原料制备高性能的磁性材料碳酸锰（MnCO3）。其工业流程如图： 已知：MnO2+SO2=MnSO4。 （1）“浸锰”过程中Fe2O3与SO2反应的化学方程式为Fe2O3+SO2+H2SO4=2FeSO4+H2O，该反应是经历以下两步反应实现的。 i.Fe2O3+3H2SO4=Fe2（SO4）3+3H2O ii.…… 写出ii的化学方程式： ________ 。…,https://k12static.xdf.cn/k12/image/externalized/fba5fc78-8a74-4a71-9107-d4222027fa82.png,https://k12static.xdf.cn/k12/image/externalized/2602468a-a992-4b34-8e6b-4877fe77ffa5.png
3658614416288788480,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,复核保留,中,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：气体检验、固体除杂、溶液成分判断,气体检验、固体除杂、溶液成分判断,下列实验方案能达到目的的是选项实验目的实验方案A鉴别氢气和甲烷点燃，在火焰上罩一个干冷的烧杯B除去氧化钙中的碳酸钙高温煅烧C检验氢氧化钠溶液是否变质取样后滴加酚酞溶液D分离$\mathrm{CO}_{2}$和$\mathrm{N}_{2}$的混合气体通入澄清石灰水,https://k12static.xdf.cn/k12/image/externalized/e92047eb-483c-4b56-a52e-cc5e44135bd5.png,https://k12static.xdf.cn/k12/image/externalized/78183d87-8b8f-4795-8560-83b416682daf.png
3663371474737328128,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：分情况的推断,分情况的推断,如图是初中阶段常见物质之间的转化关系，图中“→”表示某种物质经一步反应转化为另一种物质（部分反应物、生成物及反应条件已略去）。下列说法正确的是,https://k12static.xdf.cn/k12/image/externalized/18fb7813-880c-47bc-a2bd-1fd5f713d3c8.png,https://k12static.xdf.cn/k12/image/externalized/7fae6843-74ff-48a1-b442-72339691ca9a.png
3663371250763378688,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：典型特殊计算方法的应用，-极值法,典型特殊计算方法的应用，-极值法,某金属混合物2.4g，与足量稀盐酸反应，生成0.2g氢气。则该金属混合物可能是下列选项中的,https://k12static.xdf.cn/k12/image/externalized/3d8b16ed-4e91-49e3-8b8c-6d5befd9a404.png,https://k12static.xdf.cn/k12/image/externalized/360d8438-21bb-4198-b543-c4c99167b73b.png
3446938330772373504,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：图像判断涵盖3大知识模块金属与酸、酸碱盐、空气中氧气含量 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,图像判断涵盖3大知识模块金属与酸、酸碱盐、空气中氧气含量,下列图像与其描述不对应的是（ ）,https://k12static.xdf.cn/k12/image/externalized/89651a80-a171-4b58-b7ac-6ec7f74d52ad.png,https://k12static.xdf.cn/k12/image/externalized/76d33ef2-2562-46fb-9be3-c8506fe34afb.png
3444550658960150528,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：三大模块综合，能源的使用、电解水与实验室制取气体相结合 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,三大模块综合，能源的使用、电解水与实验室制取气体相结合,海水电解制氢的反应原理与纯水电解基本相同。最近，我国科研团队提出碱性电解槽(如图)被尝试应用于海水直接电解。 (1)氢气被认为是理想燃料的原因 (答一点即可)，电解水产生氢气的反应原理是 (用化学方程式表示)。 (2)如图所示，我们发现流向正极的粒子是 (填微观粒子名称)， (3)负极产生的气体是 (填化学式)，若将燃着的木条靠近正极产生的气体，观察到的现象是： 。 (4)有关电解水实验的说法正确的是 (不定项)。 A. 水通电时，产…,https://k12static.xdf.cn/k12/image/externalized/7929faf7-2674-4151-a27d-66d525d9615d.png,https://k12static.xdf.cn/k12/image/externalized/9957fc22-e0b7-4001-b07f-616cb0ff4fed.png
3090542954741006336,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：滤液滤渣成分分情况判断,滤液滤渣成分分情况判断,在硝酸铜、硝酸银的混合溶液中加入一定量的铝粉，充分反应后过滤。下列说法正确的是,https://k12static.xdf.cn/k12/image/externalized/4b5288e4-b5b3-4fc7-a674-2e0d33311807.png,https://k12static.xdf.cn/k12/image/externalized/fed2f756-9c7c-42b8-b1dc-3384d1034785.png
3659092252741877760,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：简单基础知识+陌生流程信息提取 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,简单基础知识+陌生流程信息提取,化学创造美好生活。 Ⅰ．春假期间，小明为全家烹饪了一道地道的自贡美食“冷吃兔”。请回答下列问题： （1）所用的食材有兔肉、食用油、辣椒等，其中富含蛋白质的是 ________ 。 （2）调味时使用的加碘盐中，“碘”属于 ________ （填“微量”或“常量”）元素。 （3）烹饪时若锅中的油不慎着火，可用锅盖盖灭，其灭火原理是 ________ 。 （4）餐后，小明清洗铁锅，为防止其生锈，生活中可采取的合理措施有 ________ （…,https://k12static.xdf.cn/k12/image/externalized/b1a7bf74-6f0b-4613-a0c4-93ad6ee59562.png,https://k12static.xdf.cn/k12/image/externalized/747d1abe-1571-47ad-84ac-7912fcc7872d.png
3031662285817925632,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：分析反应过程，确定溶质的可能情况 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,分析反应过程，确定溶质的可能情况,U形管中是滴有酚酞溶液的蒸馏水，向左、右两管中同时逐滴滴加一定量的氢氧化钠稀溶液和稀盐酸（如图所示）。,https://k12static.xdf.cn/k12/image/externalized/c7aa630b-60be-4479-99b8-d4b65a585da4.png,https://k12static.xdf.cn/k12/image/externalized/c8ce0880-400b-4079-a27b-10b8a8f315ac.png
2766494663626493952,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：科学探究题-方案设计 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,科学探究题-方案设计,某学习小组用不同浓度的溶液浇灌植物，研究重金属对植物生长的影响。,https://k12static.xdf.cn/k12/image/externalized/67b0c7c4-e5e8-4ca5-9983-8aaeacb1803f.png,https://k12static.xdf.cn/k12/image/externalized/1f139ba2-fe0f-4413-b6f0-fb7deedf4282.png
3444298238648668160,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：限定条件下的离子共存判断,限定条件下的离子共存判断,下列物质能在 $\text{pH} = 1$ 的溶液中大量共存的是,https://k12static.xdf.cn/k12/image/externalized/cf41a28c-6959-464d-b00c-05ba613217ee.png,https://k12static.xdf.cn/k12/image/externalized/d13b5e15-e762-46ad-9077-7bf5968db8f5.png
3108328717947248640,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,价类二维图-物质化学性质、化学式、类别,铁元素的“价类二维图”如图所示。下列说法错误的是,https://k12static.xdf.cn/k12/image/externalized/40cd1d00-d619-40a9-af28-26f9eb15a24a.png,https://k12static.xdf.cn/k12/image/externalized/b630c203-80fc-4d90-8a48-1c12e55012a7.png
3678425347934212096,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：实验室制备气体+改进方法+启普发生器+陌生气体装置选择 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,实验室制备气体+改进方法+启普发生器+陌生气体装置选择,化学是以实验为基础的学科，实验室部分仪器或装置如图。回答下列问题：,https://k12static.xdf.cn/k12/image/externalized/28924035-e3c4-4f59-8732-113f7a3291c6.png,https://k12static.xdf.cn/k12/image/externalized/b7c85f54-89b3-4c4e-89b9-f175a4d31513.png
3678415371597586432,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：实验方案判断能量变化+气体检验+分子运动速率+二氧化碳性质探究,实验方案判断能量变化+气体检验+分子运动速率+二氧化碳性质探究,下列实验方案不能达到实验目的的是A．验证氧化钙与水反应放热B．验证该气体为氢气C．探究温度对分子运动速率的影响D．探究二氧化碳能与水反应,https://k12static.xdf.cn/k12/image/externalized/00ce062e-c7f6-4d8c-990c-03acdbb289f4.png,https://k12static.xdf.cn/k12/image/externalized/eaa61216-1901-4893-94c1-0495ad52f324.png
3610800181249085440,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,水的转化和利用-简单判断分子间隙、电解水、还原反应判断、有机物,水是生命之源，如图为 $\mathrm{H_2O}$ 的转化和利用。下列说法不正确的是（ ）,https://k12static.xdf.cn/k12/image/externalized/50c7de47-ea37-4c29-96fb-7f9d42b43a13.png,https://k12static.xdf.cn/k12/image/externalized/b8cce7ed-bd79-4e4c-8c22-9a5e7ec61deb.png
3144513979363385344,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,3种金属与酸反应图像问题,等质量的三种金属X、Y、Z（化合物中化合价均为+2价）分别与足量同浓度的稀盐酸反应，产生氢气的质量与反应时间的关系如图所示，下列有关说法正确的是,https://k12static.xdf.cn/k12/image/externalized/22ed496d-076f-4a76-bc48-f95a71355cbe.png,https://k12static.xdf.cn/k12/image/externalized/d760cdbf-f5d1-40c9-a6c3-d2d5be14d7b5.png
3446938339898404864,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,溶液相关图像曲线判断,下列图像中有关量的变化趋势与对应叙述关系正确的是（ ）,https://k12static.xdf.cn/k12/image/externalized/82941569-6a46-4904-aedc-316e5d3c307f.png,https://k12static.xdf.cn/k12/image/externalized/a84beefb-124a-40ce-8452-f9c632215535.png
3610835779546865664,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：三种物质溶解度曲线分析、析出晶体+溶质质量分数+溶剂质量 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,三种物质溶解度曲线分析、析出晶体+溶质质量分数+溶剂质量,如图是甲、乙、丙三种固体物质（不含结晶水）在水中的溶解度曲线，下列有关说法不正确的是（ ）,https://k12static.xdf.cn/k12/image/externalized/6cbffce4-5e5a-4582-a29d-b696f09c0451.png,https://k12static.xdf.cn/k12/image/externalized/bf30c77c-729e-4bed-b068-8d9846a6b5e0.png
3678157429465767936,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：溶液导电性+实验装置变形 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,溶液导电性+实验装置变形,按下图所示进行趣味实验，将U形管开口端放入烧杯内。下列说法错误的是,https://k12static.xdf.cn/k12/image/externalized/d4eb5855-5e11-43bc-b9d7-b14bcca5683e.png,https://k12static.xdf.cn/k12/image/externalized/89db8d10-3782-4a26-96f1-77f108b965a2.png
3663176643766169600,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,中和反应图像的定量+定性判断,常温下，某同学用pH传感器测定稀盐酸滴入氢氧化钠溶液过程中pH的变化，测定结果如图所示。下列说法错误的是,https://k12static.xdf.cn/k12/image/externalized/3b752509-4cdd-44d9-9ffc-70bb2871ec3e.png,https://k12static.xdf.cn/k12/image/externalized/a7d61b3d-b34e-43b3-9ad5-cd6731b98337.png
3670136898046713856,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,题干考查知识归纳总结，涉及板块至少3块,归纳法是一种重要的学习方法，可以将零散知识结构化、系统化。下列知识归纳都正确的一项是（ ） A. 化学与能源 B. 化学与安全常识 ①干电池可将化学能转变为电能 ②使用可燃冰可有效控制温室效应 ③化石燃料属于不可再生能源 ①油锅着火可以用锅盖盖灭 ②高层楼房着火时立即乘电梯逃离 ③夜间发现液化气泄漏，立即开灯寻找泄漏源 C. 化学与生产生活 D. 化学与身体健康 ①食物腐烂是缓慢氧化 ②小苏打可用作发酵粉 ③熟石灰可用于制备波尔多液 …,https://k12static.xdf.cn/k12/image/externalized/ea15c9a1-d53c-4d94-be2c-e37c3706a657.png,https://k12static.xdf.cn/k12/image/externalized/bbcfab02-681a-4932-bc8f-6f7a76f6adaa.png
3676258298490802176,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,酸碱盐性质应用-趣味实验,某项目式学习小组进行“魔法清水”趣味实验，向盛有“清水”（$\mathrm{Na}_{2}\mathrm{CO}_{3}$溶液）的烧杯中依次加入足量不同试剂，出现如图所示的三种变化。下列说法错误的是,https://k12static.xdf.cn/k12/image/externalized/ef740f12-c79c-483c-8a82-91689b1696b7.png,https://k12static.xdf.cn/k12/image/externalized/57d2668a-96df-4faa-81c0-8481911ccb4b.png
3649838915192115200,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,海水晒盐+溶解度曲线 分析,“七步走水”古法晒盐技艺传承千年，依靠阳光、海风将海水经层层筛滤、制卤、结晶等步骤，历时多日晒制优质海盐。,https://k12static.xdf.cn/k12/image/externalized/db7927bd-daff-4e68-a548-4a02d0375010.png,https://k12static.xdf.cn/k12/image/externalized/e04fbf8c-df84-4367-9342-dbdf6ef9e185.png
3051917932515160064,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：海洋资源的综合考查海水晒盐+制镁+制碱+计算,海洋资源的综合考查海水晒盐+制镁+制碱+计算,烟台拥有绵长的海岸线和两倍于陆地面积的“蔚蓝国土”。作为高质量发展的战略要地，海洋资源的保护和可持续综合利用至关重要。下图是综合利用海水的流程图，请回答：,https://k12static.xdf.cn/k12/image/externalized/25850e20-0c66-4ce8-b6ae-0b140b7fc44b.png,https://k12static.xdf.cn/k12/image/externalized/c3833e54-4933-4ac5-9768-d801823569ee.png
3499824282471792640,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：空气中氧气含量测定实验的改进+计算+误差分析 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,空气中氧气含量测定实验的改进+计算+误差分析,在“测定空气中氧气含量”的实验中，小强采用了下图所示装置：在由两个注射器组成的密闭系统中留有30 mL空气，给装有细铜丝的玻璃管加热，同时缓慢推动两个注射器活塞，至玻璃管内的铜丝在较长时间内无进一步变化时，停止加热，待冷却至室温后，将气体全部推至一个注射器内，观察密闭系统内空气体积变化。,https://k12static.xdf.cn/k12/image/externalized/3786311e-c90c-41df-b39a-0b535dda1a1b.png,https://k12static.xdf.cn/k12/image/externalized/36895774-eee0-49c3-a554-220267820879.png
3621106884981084160,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,中等题 / 拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：实验室气体制备+燃烧条件探究+陌生制备氧气相关考查+小计算 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,实验室气体制备+燃烧条件探究+陌生制备氧气相关考查+小计算,实验和实践是学习化学的重要手段。,https://k12static.xdf.cn/k12/image/externalized/e129c8ea-6867-4ede-9f8c-76fee401a1d7.png,https://k12static.xdf.cn/k12/image/externalized/98468303-9aa9-448f-b072-bbbd8750140e.png
3489255760196538368,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,影响反应速率因素的探究,某化学兴趣小组探究了影响过氧化氢溶液分解速率的某种因素。实验数据记录如下： 实验 过氧化氢溶液的质量 过氧化氢溶液的浓度 二氧化锰的质量 相同时间内产生氧气的体积 I $\rm{50.0\ g}$ $\rm{1\%}$ $\rm{0.1\ g}$ $\rm{9\ mL}$ II $\rm{50.0\ g}$ $\rm{2\%}$ $\rm{0.1\ g}$ $\rm{16\ mL}$ III $\rm{50.0\ g}$ $\rm{4…,https://k12static.xdf.cn/k12/image/externalized/98907145-6dc3-4cfa-91a8-a5ae487cb3d3.png,https://k12static.xdf.cn/k12/image/externalized/8719ec3d-a31d-44ad-a8de-efe728a65eb3.png
3618636461316034560,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：压强传感器曲线分析,压强传感器曲线分析,在三颈烧瓶中用排空气法收集$\mathrm{CO}_{2}$气体，然后将三颈烧瓶与盛有盐酸、NaOH溶液的注射器和压强传感器密封连接（如图1，气密性良好）。在$\mathrm{t}_{0}$时快速注入一种溶液，$\mathrm{t}_{2}$时逐滴加入第二种溶液，测得瓶内压强随时间变化曲线如图2．下列说法中正确的是,https://k12static.xdf.cn/k12/image/externalized/b4375663-2769-4077-bc24-b7187cb70769.png,https://k12static.xdf.cn/k12/image/externalized/28eefc7d-9bb8-4297-9873-f2bc3fc00e0b.png
3599499647328468992,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：根据图像进行物质成分判断,根据图像进行物质成分判断,$\rm{MnO_{2} }$ 是实验中常见的催化剂。某化学兴趣小组采用如图装置，通过焙烧 $\rm{MnCO_{3} }$ 制取$\rm{MnO_{2} }$，发生反应的方程式为：$2\text{MnCO}_{3}+\mathrm{O}_{2}\begin{array}{c} \underline{\underline{\Delta }}\\ \end{array}2\mathrm{MnO}_{2}+2\mathrm{CO}_{2}…,https://k12static.xdf.cn/k12/image/externalized/bdd66cdb-804f-4bfe-bde0-acd916b6e029.png,https://k12static.xdf.cn/k12/image/externalized/c618b80e-d366-4a85-889e-d5e14af34e5b.png
3270077635874062336,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,物质的转化工艺示意图分析,以氧化镁为载体，通过化学链方法分解氯化铵工艺的示意图如图所示。下列有关说法不正确的是,https://k12static.xdf.cn/k12/image/externalized/e92a7eeb-9018-4bae-ba41-6af2bfe55ecd.png,https://k12static.xdf.cn/k12/image/externalized/94be9d3f-6292-4aa6-b970-cf83f8d5a298.png
2774565964370411520,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：制取气体的反应原理探究-装置顺序+检验成分方案,制取气体的反应原理探究-装置顺序+检验成分方案,已知：2Na2O2+2CO2＝2Na2CO3+O2；2Na2O2+2H2O＝4NaOH+O2↑．为了证明过氧化钠（Na2O2）固体可在呼吸面具和潜水艇中做供氧剂，某化学兴趣小组的同学利用如图所示实验装置进行探究活动。（铁架台等已略去）（1）A装置中所发生反应的化学方程式为 。（2）请将如图F方框中A装置的长颈漏斗和玻璃导管补画完整 。（3）D装置的作用是 。E装置中可能发生的有关反应的化学方程式为 。（4）为了达到实验的目的，以上装置…,https://k12static.xdf.cn/k12/image/externalized/2a8a0c6c-b0f5-42c6-90e0-a2a5cbbe2e97.png,https://k12static.xdf.cn/k12/image/externalized/a47bc195-5eae-4e98-ac1c-7c0c0b71c9e4.png
3079047761259257856,★★★,3,中等题,★★★,3,中等题,拔高题,是,明确改标,高,中等题,任务虽然有多个知识点或较长情境，但最高难链仍属于显性的常规2—3层分析；没有决定性隐含转换、复杂方案设计、多约束筛选或高密度综合链，校准为中等题。,溶液和化学方程式的有关计算,取含杂质的硫酸镁样品$14\mathrm{g}$（杂质不溶于水，也不参加反应），向其中加入一定量的氢氧化钠溶液（密度为$1.06\mathrm{g}/\mathrm{cm}^{3}$），恰好完全反应，得到沉淀和$71\mathrm{g}$溶质质量分数为$5\mathrm{\% }$的溶液。计算：,https://k12static.xdf.cn/k12/image/externalized/513dc26b-883c-43a1-b63f-f38c6a1cd2c2.png,https://k12static.xdf.cn/k12/image/externalized/6df6e489-e5f2-4d3b-a7dc-c65c0d1f82be.png
3103690673864609792,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,一致保留,高,拔高题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：实验型+图像计算,实验型+图像计算,某盐酸中混有少量的MgCl2，小明为了测定该盐酸混合液中HCl的质量分数，进行如下图实验：请结合上图实验数据，完成以下计算：（1）HCl中氢、氯元素质量比为_________________（填最简整数比）；（2）坐标中a的数值为______________；（3）所加NaOH溶液的溶质质量分数为________________；（4）该盐酸混合液中HCl的质量分数（写出计算过程）。,https://k12static.xdf.cn/k12/image/externalized/70c54462-2306-42d9-8af4-c79bf9024c3f.png,https://k12static.xdf.cn/k12/image/externalized/b9ae1a59-04f3-4886-abe8-32c7ce4822e7.png
3657282835516772352,★★★★,4,拔高题,★★★★,4,拔高题,拔高题,否,边界保留,中,拔高题 / 压轴题,题目存在决定性转换、方案评价、多约束或高密度综合链。 原标注依据：复杂计算-质量守恒定律+溶质质量分数 现有模型存在相邻档分歧；复核后主标签保留原档，同时记录相邻档为可接受边界。,复杂计算-质量守恒定律+溶质质量分数,将8 g氧化铜与一定质量的碳在一定条件下反应，得到铜和氧化亚铜($\mathrm{Cu}_{2}\mathrm{O}$)的固体混合物，同时生成二氧化碳。向固体混合物中加入50 g稀硫酸，恰好完全反应，得到4.8 g金属铜。已知：$\mathrm{Cu}_{2}\mathrm{O}+\mathrm{H}_{2}\mathrm{SO}_{4}=\mathrm{Cu}+\text{CuSO}_{4}+\mathrm{H}_{2}\mathr…,https://k12static.xdf.cn/k12/image/externalized/72d1256f-bb81-44e1-b25c-894fe57e80ba.png,https://k12static.xdf.cn/k12/image/externalized/e55d41cf-be9d-45e9-9832-7ce191e0bd0d.png
